,point_diff,season,neutral,elo1_pre,elo2_pre,team1_last10,team2_last10
58566,10.0,2012,0,1557.2318,1558.5726,0.4,0.6
58567,-5.0,2012,0,1311.2319,1564.1901,0.2,0.5
58568,-10.0,2012,0,1563.6034,1338.8116,0.7,0.4
58569,18.0,2012,0,1616.559,1577.2579,0.6,0.3
58570,1.0,2012,0,1551.6144,1672.2307,0.5,0.7
58571,-2.0,2012,0,1482.4434,1526.4098,0.5,0.5
58572,12.0,2012,0,1433.8622,1271.0592,0.4,0.0
58573,-3.0,2012,0,1482.0483,1387.7799,0.5,0.2
58574,15.0,2012,0,1497.7068,1409.0554,0.7,0.4
58575,11.0,2012,0,1389.1813,1544.3947,0.4,0.5
58576,-7.0,2012,0,1355.4218,1644.0256,0.3,0.9
58577,16.0,2012,0,1560.6409,1586.5631,0.6,0.7
58578,18.0,2012,0,1541.4916,1347.9233,0.7,0.4
58579,-2.0,2012,0,1482.134,1526.3767,0.6,0.4
58580,-3.0,2012,0,1532.2389,1545.3345,0.4,0.7
58581,5.0,2012,0,1531.059,1307.5568,0.4,0.1
58582,9.0,2012,0,1691.2477,1539.3081,0.7,0.6
58583,23.0,2012,0,1667.8774,1476.2719,0.7,0.6
58584,-7.0,2012,0,1576.0787,1625.0447,0.6,0.6
58585,9.0,2012,0,1571.1252,1472.0707,0.7,0.4
58586,-13.0,2012,0,1555.9677,1437.3335,0.4,0.5
58587,12.0,2012,0,1584.1177,1476.5759,0.6,0.5
58588,1.0,2012,0,1567.8652,1568.7722,0.6,0.3
58589,-4.0,2012,0,1503.6115,1397.7576,0.8,0.2
58590,6.0,2012,0,1363.1069,1403.1508,0.5,0.4
58591,-24.0,2012,0,1402.517,1703.2327,0.4,0.8
58592,14.0,2012,0,1474.6028,1344.0804,0.3,0.3
58593,-7.0,2012,0,1351.7313,1267.5879,0.2,0.0
58594,-3.0,2012,0,1552.8151,1647.7161,0.7,1.0
58595,20.0,2012,0,1524.7583,1532.2772,0.4,0.5
58596,-12.0,2012,0,1694.3254,1306.0536,0.8,0.1
58597,1.0,2012,0,1570.5702,1471.6635,0.5,0.5
58598,12.0,2012,0,1710.9186,1575.1766,0.8,0.8
58599,12.0,2012,0,1471.9371,1588.7565,0.4,0.7
58600,-7.0,2012,0,1342.0765,1468.0193,0.2,0.3
58601,16.0,2012,0,1532.8376,1479.1561,0.4,0.3
58602,1.0,2012,0,1394.8311,1397.0328,0.4,0.4
58603,15.0,2012,0,1369.2249,1536.2303,0.6,0.6
58604,7.0,2012,0,1492.0146,1635.0947,0.7,0.7
58605,6.0,2012,0,1672.4858,1566.0673,0.8,0.4
58606,1.0,2012,0,1460.4635,1566.0287,0.5,0.5
58607,35.0,2012,0,1532.5621,1282.243,0.4,0.1
58608,-3.0,2012,0,1475.6467,1571.1682,0.3,0.7
58609,16.0,2012,0,1625.3068,1519.2942,0.6,0.5
58610,7.0,2012,0,1469.9799,1547.1191,0.6,0.6
58611,4.0,2012,0,1540.1543,1572.2538,0.5,0.4
58612,-8.0,2012,0,1501.8026,1334.4491,0.8,0.1
58613,11.0,2012,0,1576.391,1536.0436,0.6,0.4
58614,2.0,2012,0,1562.9669,1464.5885,0.3,0.5
58615,8.0,2012,0,1675.5862,1409.3544,0.8,0.3
58616,11.0,2012,0,1658.3025,1520.9919,0.7,0.4
58617,-4.0,2012,0,1471.8395,1653.412,0.3,1.0
58618,16.0,2012,0,1484.3026,1339.5271,0.5,0.3
58619,13.0,2012,0,1567.4128,1561.9037,0.4,0.5
58620,1.0,2012,0,1397.5515,1386.161,0.3,0.7
58621,40.0,2012,0,1529.9386,1657.9801,0.4,1.0
58622,12.0,2012,0,1714.9270000000001,1394.3124,0.9,0.5
58623,9.0,2012,0,1537.0541,1407.8334,0.4,0.3
58624,15.0,2012,0,1677.1072,1513.6459,0.8,0.4
58625,8.0,2012,0,1539.4003,1564.9849,0.6,0.4
58626,-2.0,2012,0,1488.9202,1477.6987,0.5,0.6
58627,17.0,2012,0,1482.7847,1517.2299,0.8,0.3
58628,-5.0,2012,0,1630.9551,1582.496,0.7,0.6
58629,2.0,2012,0,1462.5706,1467.2714,0.4,0.3
58630,-17.0,2012,0,1353.467,1576.8512,0.2,0.7
58631,6.0,2012,0,1544.9952,1553.9342,0.5,0.5
58632,19.0,2012,0,1662.0646,1469.9637,0.8,0.3
58633,-5.0,2012,0,1400.1121,1404.3639,0.3,0.3
58634,10.0,2012,0,1337.0762,1383.6005,0.2,0.8
58635,-8.0,2012,0,1334.9095,1392.8921,0.3,0.4
58636,-14.0,2012,0,1277.7511,1540.5236,0.1,0.4
58637,15.0,2012,0,1681.1095,1593.7006,0.9,0.6
58638,14.0,2012,0,1716.3473,1494.1069,0.9,0.8
58639,-15.0,2012,0,1558.2235,1628.1121,0.4,0.9
58640,5.0,2012,0,1505.9076,1585.6378,0.3,0.7
58641,-1.0,2012,0,1619.7505,1344.6804,0.7,0.2
58642,-12.0,2012,0,1546.1616,1465.8586,0.6,0.4
58643,1.0,2012,0,1465.9427,1324.3837,0.3,0.3
58644,4.0,2012,0,1666.0856,1414.0337,0.8,0.4
58645,24.0,2012,0,1546.9305,1484.6447,0.5,0.6
58646,3.0,2012,0,1550.356,1345.5082,0.6,0.3
58647,-3.0,2012,0,1390.4423,1509.6436,0.3,0.3
58648,-29.0,2012,0,1375.1685,1548.5735,0.7,0.4
58649,7.0,2012,0,1403.418,1463.9833,0.4,0.2
58650,-7.0,2012,0,1643.1005,1667.2347,0.9,0.8
58651,21.0,2012,0,1456.7495,1551.6813,0.2,0.6
58652,9.0,2012,0,1543.2351,1559.8066,0.4,0.4
58653,-4.0,2012,0,1564.5286,1687.0509,0.4,0.9
58654,17.0,2012,0,1491.3401,1385.2402,0.7,0.2
58655,-7.0,2012,0,1323.0333,1579.1163,0.4,0.7
58656,19.0,2012,0,1587.7592,1485.9408,0.6,0.4
58657,11.0,2012,0,1575.3823,1609.3965,0.5,0.7
58658,-11.0,2012,0,1412.8845,1344.1829,0.4,0.2
58659,15.0,2012,0,1359.2134,1271.3441,0.6,0.1
58660,-3.0,2012,0,1512.4291,1475.3462,0.4,0.6
58661,6.0,2012,0,1514.8456,1467.2931,0.3,0.3
58662,-14.0,2012,0,1552.8318,1719.1141,0.4,0.9
58663,9.0,2012,0,1481.9742,1479.4528,0.4,0.4
58664,-8.0,2012,0,1410.6517,1526.0795,0.4,0.5
58665,-3.0,2012,0,1583.4446,1692.8612,0.7,0.9
58666,5.0,2012,0,1394.4182,1600.9001,0.4,0.6
58667,5.0,2012,0,1503.7933,1463.1493,0.4,0.2
58668,-21.0,2012,0,1379.3579,1678.1163,0.2,0.8
58669,30.0,2012,0,1632.2189,1265.4164,0.8,0.1
58670,3.0,2012,0,1488.3901,1534.6501,0.4,0.6
58671,1.0,2012,0,1473.3824,1729.0259,0.3,0.9
58672,22.0,2012,0,1558.7183,1483.9819,0.4,0.7
58673,13.0,2012,0,1518.9894,1355.0344,0.3,0.3
58674,-3.0,2012,0,1362.6492,1583.8787,0.3,0.6
58675,8.0,2012,0,1594.2472,1402.0811,0.7,0.4
58676,-12.0,2012,0,1535.0483,1550.21,0.5,0.5
58677,7.0,2012,0,1507.6896,1698.2596,0.4,1.0
58678,6.0,2012,0,1590.921,1479.9393,0.5,0.3
58679,-18.0,2012,0,1404.3973,1556.229,0.5,0.5
58680,17.0,2012,0,1587.2656,1365.1411,0.6,0.6
58681,-12.0,2012,0,1542.92,1473.0369,0.4,0.4
58682,3.0,2012,0,1318.7051,1372.2935,0.3,0.1
58683,16.0,2012,0,1578.0461,1459.2531,0.7,0.1
58684,-5.0,2012,0,1634.2483,1565.6825,0.8,0.6
58685,8.0,2012,0,1492.9277,1399.7725,0.5,0.3
58686,-2.0,2012,0,1519.5758,1530.1125,0.4,0.5
58687,8.0,2012,0,1359.2622,1475.754,0.3,0.6
58688,-3.0,2012,0,1263.387,1351.4017,0.1,0.3
58689,4.0,2012,0,1522.6221,1497.2224,0.4,0.7
58690,10.0,2012,0,1596.5558,1722.469,0.7,1.0
58691,-5.0,2012,0,1566.9462,1685.1808,0.5,0.8
58692,-9.0,2012,0,1367.6188,1476.9104,0.1,0.2
58693,4.0,2012,0,1686.8774,1593.95,0.9,0.5
58694,3.0,2012,0,1577.4803,1395.8794,0.6,0.3
58695,1.0,2012,0,1492.6088,1536.6282,0.5,0.5
58696,-4.0,2012,0,1368.8993,1583.3359,0.4,0.7
58697,12.0,2012,0,1523.3481,1391.9388,0.3,0.5
58698,20.0,2012,0,1691.7533,1568.6875,0.8,0.6
58699,4.0,2012,0,1453.9633,1560.3737,0.1,0.4
58700,-20.0,2012,0,1323.3798,1466.1169,0.4,0.5
58701,16.0,2012,0,1257.5476,1587.2876,0.1,0.7
58702,30.0,2012,0,1711.0829,1357.2411,0.9,0.4
58703,10.0,2012,0,1591.2351,1493.4636,0.4,0.6
58704,-5.0,2012,0,1562.6589,1519.0718,0.6,0.4
58705,3.0,2012,0,1361.9879999999998,1607.9419,0.5,0.8
58706,5.0,2012,0,1526.3809,1513.0602,0.5,0.4
58707,3.0,2012,0,1713.2753,1530.1332,0.9,0.5
58708,5.0,2012,0,1309.4795,1599.0992,0.4,0.7
58709,-6.0,2012,0,1284.748,1486.3141,0.2,0.3
58710,-2.0,2012,0,1460.4375,1697.7819,0.2,0.9
58711,13.0,2012,0,1622.4504,1489.1162,0.7,0.5
58712,1.0,2012,0,1394.3732,1387.8384,0.3,0.4
58713,11.0,2012,0,1689.5923,1496.8208,0.9,0.5
58714,32.0,2012,0,1553.8994,1530.8003,0.3,0.5
58715,18.0,2012,0,1364.9476,1508.6407,0.3,0.4
58716,-1.0,2012,0,1578.9866,1358.2151,0.6,0.1
58717,1.0,2012,0,1355.0487,1533.3776,0.4,0.6
58718,12.0,2012,0,1495.8594,1527.4486,0.5,0.4
58719,-18.0,2012,0,1480.0172,1590.4187,0.5,0.6
58720,2.0,2012,0,1494.0303,1595.5825,0.5,0.4
58721,-5.0,2012,0,1700.4988,1560.0872,0.9,0.6
58722,18.0,2012,0,1517.0339,1518.5608,0.5,0.4
58723,-9.0,2012,0,1279.6295,1360.3169,0.2,0.4
58724,-6.0,2012,0,1692.3828,1367.6074,0.9,0.1
58725,13.0,2012,0,1569.5942,1385.2214,0.6,0.4
58726,5.0,2012,0,1457.7206,1484.8418,0.2,0.4
58727,-3.0,2012,0,1504.7472,1586.6776,0.5,0.6
58728,-12.0,2012,0,1626.7249,1528.1094,0.7,0.6
58729,13.0,2012,0,1567.6658,1491.4326,0.4,0.4
58730,1.0,2012,0,1370.8307,1528.6395,0.6,0.5
58731,13.0,2012,0,1396.9901,1590.723,0.3,0.3
58732,2.0,2012,0,1714.7689,1551.5975,0.9,0.6
58733,7.0,2012,0,1498.8898,1605.0714,0.6,0.7
58734,14.0,2012,0,1686.5643,1485.7174,0.8,0.3
58735,24.0,2012,0,1465.3645,1573.9877,0.5,0.3
58736,27.0,2012,0,1670.8258,1269.194,0.8,0.2
58737,-6.0,2012,0,1370.7524,1490.8843,0.5,0.4
58738,-6.0,2012,0,1498.7798,1381.9698,0.4,0.3
58739,-11.0,2012,0,1321.9011,1508.3402,0.4,0.3
58740,19.0,2012,0,1375.7673,1382.7041,0.6,0.4
58741,11.0,2012,0,1389.1644,1498.0539999999999,0.2,0.5
58742,-12.0,2012,0,1479.5669,1573.381,0.3,0.5
58743,-4.0,2012,0,1549.0903,1484.5813,0.6,0.6
58744,-7.0,2012,0,1413.7255,1523.7029,0.4,0.5
58745,-6.0,2012,0,1371.8407,1462.9955,0.4,0.3
58746,13.0,2012,0,1574.0216,1550.1589,0.6,0.6
58747,3.0,2012,0,1592.645,1527.2545,0.6,0.6
58748,-3.0,2012,0,1572.8458,1596.4664,0.6,0.6
58749,15.0,2012,0,1605.7439,1314.1127,0.6,0.3
58750,-6.0,2012,0,1363.5828,1470.9816,0.4,0.3
58751,-9.0,2012,0,1538.5956,1524.5048,0.6,0.6
58752,-3.0,2012,0,1507.4948,1484.2422,0.7,0.4
58753,15.0,2012,0,1482.6,1386.6307,0.3,0.6
58754,-2.0,2012,0,1396.5074,1267.6681,0.4,0.2
58755,5.0,2012,0,1689.6818,1467.6647,0.9,0.3
58756,-26.0,2012,0,1405.6189,1495.076,0.3,0.6
58757,1.0,2012,0,1565.6029999999998,1531.8094,0.6,0.6
58758,9.0,2012,0,1554.7709,1312.1655,0.2,0.3
58759,-5.0,2012,0,1603.7092,1595.3948,0.6,0.7
58760,6.0,2012,0,1581.3556,1716.2075,0.7,0.9
58761,-1.0,2012,0,1672.3517,1486.6801,0.8,0.4
58762,-8.0,2012,0,1400.5383,1363.8546,0.3,0.4
58763,17.0,2012,0,1542.825,1516.1287,0.6,0.4
58764,42.0,2012,0,1466.1488,1507.4749,0.2,0.3
58765,14.0,2012,0,1524.4878,1529.4988,0.6,0.7
58766,20.0,2012,0,1495.4625,1276.9983,0.4,0.2
58767,4.0,2012,0,1691.1976,1707.4578,0.9,0.8
58768,-6.0,2012,0,1387.1772,1605.4270000000001,0.4,0.7
58769,9.0,2012,0,1499.1803,1488.2916,0.7,0.4
58770,-2.0,2012,0,1515.5647,1538.6125,0.6,0.7
58771,11.0,2012,0,1607.691,1590.1053,0.6,0.7
58772,10.0,2012,0,1478.5051,1386.5288,0.4,0.3
58773,14.0,2012,0,1356.0592,1377.8641,0.4,0.5
58774,17.0,2012,0,1551.4788,1585.2832,0.6,0.5
58775,-12.0,2012,0,1385.1302,1380.9391,0.3,0.5
58776,5.0,2012,0,1556.6373,1273.399,0.3,0.2
58777,-10.0,2012,0,1382.4285,1310.2991,0.3,0.3
58778,-4.0,2012,0,1533.2522,1505.3606,0.6,0.7
58779,-13.0,2012,0,1567.9137,1663.5692,0.5,0.7
58780,6.0,2012,0,1482.1113,1492.5566,0.4,0.5
58781,14.0,2012,0,1520.7344,1327.8519,0.7,0.4
58782,-22.0,2012,0,1509.2937,1482.9812,0.5,0.5
58783,-6.0,2012,0,1573.9912,1702.932,0.5,0.7
58784,-11.0,2012,0,1695.7234,1485.1863,0.9,0.3
58785,-4.0,2012,0,1593.6770000000001,1368.4388,0.6,0.4
58786,16.0,2012,0,1583.3226,1365.4845,0.6,0.4
58787,8.0,2012,0,1514.8881,1397.3301,0.7,0.5
58788,5.0,2012,0,1610.1758,1487.1606,0.7,0.4
58789,15.0,2012,0,1488.4374,1562.7708,0.3,0.6
58790,-9.0,2012,0,1676.0184,1614.4738,0.7,0.6
58791,25.0,2012,0,1368.7393,1544.8835,0.2,0.8
58792,7.0,2012,0,1487.5073,1483.03,0.5,0.5
58793,-8.0,2012,0,1362.3846,1364.8756,0.4,0.3
58794,9.0,2012,0,1670.6221,1567.0615,0.8,0.5
58795,4.0,2012,0,1272.3304,1383.2573,0.2,0.5
58796,4.0,2012,0,1523.7247,1499.0618,0.6,0.4
58797,-14.0,2012,0,1550.5510000000002,1500.6571,0.5,0.3
58798,7.0,2012,0,1557.7059,1630.505,0.4,0.6
58799,7.0,2012,0,1555.4645,1520.0639999999999,0.5,0.7
58800,4.0,2012,0,1527.4963,1393.892,0.6,0.4
58801,-16.0,2012,0,1382.0527,1523.9918,0.3,0.7
58802,10.0,2012,0,1709.8617,1586.4225,0.7,0.7
58803,13.0,2012,0,1518.3262,1495.2902,0.8,0.3
58804,5.0,2012,0,1578.8585,1324.5945,0.6,0.4
58805,16.0,2012,0,1393.5588,1484.5699,0.2,0.3
58806,16.0,2012,0,1659.9872,1510.2876,0.6,0.3
58807,-4.0,2012,0,1612.7665,1493.0044,0.8,0.5
58808,-5.0,2012,0,1349.8438,1370.0845,0.3,0.3
58809,-25.0,2012,0,1278.9111,1563.1017,0.3,0.4
58810,-4.0,2012,0,1477.533,1470.9728,0.4,0.3
58811,-3.0,2012,0,1535.9601,1515.2904,0.8,0.6
58812,-26.0,2012,0,1582.6106,1674.5819,0.6,0.8
58813,-17.0,2012,0,1560.2379999999998,1565.2963,0.6,0.5
58814,4.0,2012,0,1713.6736,1525.6879999999999,0.7,0.8
58815,19.0,2012,0,1521.2122,1376.6766,0.4,0.4
58816,-29.0,2012,0,1505.7891,1509.2449,0.3,0.6
58817,13.0,2012,0,1529.996,1529.6995,0.4,0.7
58818,3.0,2012,0,1487.9283,1600.7975,0.3,0.7
58819,7.0,2012,0,1504.9734,1664.4857,0.6,0.6
58820,9.0,2012,0,1407.156,1580.1212,0.3,0.7
58821,-16.0,2012,0,1585.3746,1594.9396,0.6,0.6
58822,10.0,2012,0,1562.3069,1524.0425,0.6,0.7
58823,-19.0,2012,0,1340.6307,1323.3318,0.3,0.3
58824,16.0,2012,0,1622.9147,1479.943,0.6,0.4
58825,23.0,2012,0,1654.1539,1521.5431,0.5,0.6
58826,-9.0,2012,0,1377.4165,1468.5627,0.4,0.4
58827,-12.0,2012,0,1371.4779,1694.8856,0.4,0.8
58828,-3.0,2012,0,1571.6989999999998,1526.4109,0.5,0.4
58829,1.0,2012,0,1527.7053,1379.2975,0.7,0.4
58830,1.0,2012,0,1540.1597,1391.6888,0.5,0.4
58831,4.0,2012,0,1476.4064,1567.6444,0.3,0.6
58832,-2.0,2012,0,1346.4525,1538.1523,0.4,0.4
58833,26.0,2012,0,1493.7863,1478.6157,0.4,0.5
58834,-1.0,2012,0,1419.6328,1515.3052,0.4,0.7
58835,-9.0,2012,0,1538.6276,1523.5452,0.7,0.6
58836,7.0,2012,0,1367.3635,1515.2159,0.3,0.5
58837,19.0,2012,0,1519.4116,1541.4614,0.7,0.4
58838,7.0,2012,0,1613.9526,1482.5283,0.6,0.4
58839,13.0,2012,0,1562.8719,1537.6927,0.4,0.6
58840,17.0,2012,0,1627.5765,1566.3616,0.6,0.5
58841,-20.0,2012,0,1270.3138,1524.48,0.3,0.7
58842,17.0,2012,0,1367.2029,1535.2379,0.3,0.5
58843,-15.0,2012,0,1390.3871,1715.3191,0.5,0.7
58844,-2.0,2012,0,1541.4927,1518.2324,0.4,0.6
58845,13.0,2012,0,1568.1169,1377.9952,0.6,0.5
58846,9.0,2012,0,1529.0076,1317.51,0.6,0.2
58847,9.0,2012,0,1660.4811,1475.2811,0.6,0.3
58848,16.0,2012,0,1505.271,1561.5225,0.4,0.5
58849,-2.0,2012,0,1506.0658,1559.0098,0.5,0.5
58850,-21.0,2012,0,1532.9851,1534.3064,0.8,0.4
58851,22.0,2012,0,1516.7521,1385.4797,0.5,0.4
58852,13.0,2012,0,1315.2863,1261.8087,0.2,0.3
58853,1.0,2012,0,1699.1606,1385.6887,0.8,0.4
58854,-3.0,2012,0,1343.1122,1531.2313,0.3,0.6
58855,3.0,2012,0,1466.3362,1415.5264,0.4,0.4
58856,-3.0,2012,0,1377.3085,1634.9283,0.4,0.7
58857,16.0,2012,0,1663.0526,1720.2264,0.6,0.7
58858,6.0,2012,0,1535.1569,1531.0082,0.7,0.7
58859,17.0,2012,0,1472.7096,1529.8649,0.3,0.3
58860,-25.0,2012,0,1374.8445,1525.4187,0.5,0.7
58861,-6.0,2012,0,1616.9170000000001,1549.6406,0.7,0.4
58862,3.0,2012,0,1479.5639999999999,1469.286,0.3,0.5
58863,12.0,2012,0,1530.4029999999998,1339.1866,0.5,0.3
58864,17.0,2012,0,1637.7834,1570.1617,0.7,0.5
58865,-21.0,2012,0,1321.6693,1525.9479999999999,0.3,0.7
58866,15.0,2012,0,1557.7964,1708.3007,0.5,0.7
58867,-7.0,2012,0,1255.4257,1533.3772,0.2,0.6
58868,-16.0,2012,0,1385.1742,1571.2677,0.4,0.6
58869,-2.0,2012,0,1336.2124,1379.3049,0.2,0.4
58870,12.0,2012,0,1517.1528,1374.4534,0.4,0.4
58871,7.0,2012,0,1500.369,1412.5765,0.5,0.4
58872,-17.0,2012,0,1699.6752,1517.4404,0.7,0.2
58873,9.0,2012,0,1522.9269,1509.4951,0.6,0.7
58874,-7.0,2012,0,1541.1816,1644.9102,0.7,0.8
58875,18.0,2012,0,1563.035,1359.0815,0.5,0.5
58876,9.0,2012,0,1564.7065,1504.0745,0.5,0.6
58877,-14.0,2012,0,1483.1234,1674.9784,0.4,0.6
58878,7.0,2012,0,1562.5623,1485.134,0.4,0.3
58879,7.0,2012,0,1503.3854,1540.217,0.7,0.7
58880,-3.0,2012,0,1465.7266,1603.9954,0.4,0.7
58881,-15.0,2012,0,1460.8971,1370.5892,0.3,0.3
58882,-5.0,2012,0,1251.5347,1481.233,0.2,0.3
58883,-21.0,2012,0,1533.649,1668.0635,0.6,0.6
58884,-12.0,2012,0,1355.453,1385.1891,0.4,0.4
58885,17.0,2012,0,1521.017,1532.8839,0.5,0.6
58886,-5.0,2012,0,1408.8711,1653.2079,0.4,0.8
58887,16.0,2012,0,1310.5856,1573.8519,0.2,0.6
58888,12.0,2012,0,1537.2682,1537.0317,0.6,0.8
58889,22.0,2012,0,1529.0366,1581.2263,0.7,0.7
58890,9.0,2012,0,1375.2156,1549.0521,0.4,0.3
58891,4.0,2012,0,1550.5963,1330.3282,0.6,0.2
58892,-9.0,2012,0,1608.8248,1683.8639,0.7,0.7
58893,6.0,2012,0,1474.2379,1394.3927,0.4,0.4
58894,21.0,2012,0,1692.2451,1569.6058,0.6,0.6
58895,12.0,2012,0,1682.9286,1399.9783,0.7,0.5
58896,1.0,2012,0,1531.3014,1477.7811,0.6,0.4
58897,21.0,2012,0,1328.9526,1566.6636,0.2,0.5
58898,-2.0,2012,0,1437.0936,1333.8412,0.2,0.3
58899,-1.0,2012,0,1529.2838,1405.0421,0.7,0.3
58900,-2.0,2012,0,1566.6675,1563.3546,0.6,0.6
58901,-21.0,2012,0,1485.3335,1545.0161,0.4,0.7
58902,-37.0,2012,0,1340.6638,1509.9534,0.3,0.7
58903,-12.0,2012,0,1387.7264,1698.4963,0.5,0.6
58904,10.0,2012,0,1518.7839,1543.5955,0.5,0.8
58905,9.0,2012,0,1499.1752,1566.4633,0.5,0.4
58906,-11.0,2012,0,1247.4342,1536.5413,0.2,0.2
58907,5.0,2012,0,1540.4407,1526.4867,0.4,0.6
58908,9.0,2012,0,1533.4066,1521.5577,0.5,0.7
58909,-12.0,2012,0,1412.7682,1342.6481,0.4,0.4
58910,-4.0,2012,0,1529.3606,1557.8682,0.7,0.4
58911,3.0,2012,0,1598.1803,1390.8495,0.6,0.3
58912,9.0,2012,0,1657.0369,1551.9719,0.9,0.6
58913,16.0,2012,0,1535.8927,1321.2566,0.8,0.2
58914,3.0,2012,0,1398.2084,1242.616,0.4,0.2
58915,19.0,2012,0,1564.5516,1703.0592,0.7,0.6
58916,8.0,2012,0,1599.4874,1428.2867,0.6,0.2
58917,-2.0,2012,0,1507.7703,1548.0422,0.6,0.5
58918,14.0,2012,0,1694.5084,1684.6985,0.7,0.7
58919,-3.0,2012,0,1559.8787,1541.3595,0.5,0.3
58920,13.0,2012,0,1475.6759,1465.7979999999998,0.5,0.3
58921,17.0,2012,0,1522.5995,1389.5424,0.6,0.3
58922,7.0,2012,0,1383.1636,1355.1755,0.4,0.3
58923,-6.0,2012,0,1676.4926,1501.8322,0.6,0.5
58924,-14.0,2012,0,1350.2347,1521.2914,0.2,0.6
58925,-5.0,2012,0,1483.491,1515.4042,0.6,0.6
58926,8.0,2012,0,1393.1847,1457.9829,0.4,0.3
58927,-6.0,2012,0,1702.7144,1565.9374,0.8,0.4
58928,-19.0,2012,0,1570.1434,1539.5602,0.7,0.6
58929,5.0,2012,0,1388.1044,1240.8824,0.5,0.1
58930,4.0,2012,0,1602.0759,1362.2316,0.6,0.4
58931,-35.0,2012,0,1318.1007,1660.9666,0.2,0.9
58932,7.0,2012,0,1399.9419,1551.6737,0.5,0.4
58933,-9.0,2012,0,1401.1237,1527.7168,0.5,0.6
58934,8.0,2012,0,1553.9803,1539.0486,0.6,0.8
58935,4.0,2012,0,1581.1294,1425.6982,0.5,0.2
58936,6.0,2012,0,1684.9484,1544.8475,0.6,0.4
58937,-21.0,2012,0,1542.2441,1390.386,0.4,0.5
58938,10.0,2012,0,1546.1526,1583.0922,0.6,0.6
58939,-1.0,2012,0,1582.6625,1669.0879,0.7,0.9
58940,27.0,2012,0,1522.0798,1238.6008,0.5,0.1
58941,-5.0,2012,0,1563.5510000000002,1603.3077,0.6,0.6
58942,13.0,2012,0,1474.608,1360.9998,0.5,0.4
58943,-2.0,2012,0,1524.2871,1536.5198,0.6,0.6
58944,9.0,2012,0,1531.0065,1309.9794,0.6,0.2
58945,5.0,2012,0,1687.5518,1687.5223,0.7,0.7
58946,-13.0,2012,0,1340.5197,1559.6407,0.2,0.7
58947,-3.0,2012,0,1450.0439,1423.7355,0.3,0.2
58948,2.0,2012,0,1384.425,1549.5645,0.3,0.4
58949,-16.0,2012,0,1541.6006,1533.3882,0.4,0.7
58950,-8.0,2012,0,1392.3207,1554.8879,0.4,0.5
58951,7.0,2012,0,1660.0542,1578.4166,0.5,0.7
58952,5.0,2012,0,1410.015,1333.0249,0.5,0.2
58953,-15.0,2012,0,1692.2419,1574.9867,0.7,0.5
58954,5.0,2012,0,1525.1521,1413.2854,0.5,0.6
58955,5.0,2012,0,1567.1355,1682.8322,0.7,0.7
58956,-2.0,2012,0,1554.2581,1479.3431,0.6,0.6
58957,25.0,2012,0,1673.3337,1390.4672,0.9,0.4
58958,6.0,2012,0,1543.5223,1543.0021,0.4,0.6
58959,6.0,2012,0,1517.8048,1432.1208,0.5,0.3
58960,-4.0,2012,0,1424.7675,1307.8711,0.6,0.2
58961,12.0,2012,0,1356.2646,1329.7545,0.4,0.1
58962,5.0,2012,0,1533.1147,1235.5286,0.6,0.1
58963,-5.0,2012,0,1611.9708,1518.2705,0.7,0.5
58964,20.0,2012,0,1537.8597,1599.4279999999999,0.5,0.7
58965,9.0,2012,0,1387.5496,1441.6586,0.3,0.3
58966,-6.0,2012,0,1507.8627,1521.5652,0.4,0.3
58967,-14.0,2012,0,1574.5841,1574.5959,0.7,0.7
58968,15.0,2012,0,1561.994,1385.2146,0.6,0.3
58969,15.0,2012,0,1428.6789999999999,1548.6647,0.2,0.4
58970,-20.0,2012,0,1234.5455,1527.8961,0.0,0.6
58971,5.0,2012,0,1600.3235,1546.0287,0.6,0.5
58972,22.0,2012,0,1534.0978,1487.5725,0.6,0.7
58973,-17.0,2012,0,1381.4906,1530.8134,0.2,0.6
58974,16.0,2012,0,1675.3835,1412.8752,0.6,0.6
58975,10.0,2012,0,1676.2513,1521.2467,1.0,0.5
58976,23.0,2012,0,1666.9052,1410.5414,0.6,0.6
58977,24.0,2012,0,1592.4917,1497.5348,0.7,0.4
58978,5.0,2012,0,1363.1453,1319.7633,0.5,0.2
58979,1.0,2012,0,1553.4236,1663.8749,0.7,0.6
58980,-20.0,2012,0,1543.5269,1677.7897,0.7,0.7
58981,-28.0,2012,0,1227.5289,1322.8739,0.0,0.1
58982,-5.0,2012,0,1478.1434,1542.9177,0.6,0.7
58983,9.0,2012,0,1603.9752,1565.7179999999998,0.7,0.7
58984,30.0,2012,0,1531.8931,1407.3383,0.4,0.5
58985,7.0,2012,0,1518.0187,1679.4794,0.4,1.0
58986,-24.0,2012,0,1433.5024,1552.0007,0.2,0.6
58987,39.0,2012,0,1534.1963,1443.1473,0.4,0.3
58988,-2.0,2012,0,1395.7057,1585.287,0.4,0.6
58989,5.0,2012,0,1556.6884,1410.4691,0.7,0.6
58990,-8.0,2012,0,1670.1083,1600.4044,0.6,0.7
58991,12.0,2012,0,1659.6763,1557.6222,0.6,0.6
58992,10.0,2012,0,1542.3770000000002,1369.3862,0.4,0.2
58993,8.0,2012,0,1344.0297,1539.8783,0.2,0.5
58994,13.0,2012,0,1315.9170000000001,1206.3732,0.1,0.0
58995,-19.0,2012,0,1366.9916,1489.6221,0.6,0.3
